ID,Type,Species,Capture Method,Date,Time,Latitude,Longitude,Sex,Notch Pattern,Name,Found,Active,Exposure,Microhabitat,Habitat Notes,Emergent Vegetation,Submergent Vegetation,Water Depth,Notes
2742,tracked turtle,Terrapene ornata,Telemetry,5/5/21,9:47:04,41.34016167,-91.09298143,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2749,tracked turtle,Terrapene ornata,Telemetry,5/6/21,8:41:39,41.34021779,-91.09301394,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2807,tracked turtle,Terrapene ornata,Telemetry,5/7/21,8:50:56,41.34025468,-91.09307268,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2825,tracked turtle,Terrapene ornata,Telemetry,5/8/21,9:17:28,41.3402347,-91.09296241,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2835,tracked turtle,Terrapene ornata,Telemetry,5/9/21,8:45:28,41.3402271,-91.09296553,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2852,tracked turtle,Terrapene ornata,Telemetry,5/10/21,8:52:14,41.34029255,-91.09297947,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2872,tracked turtle,Terrapene ornata,Visual Encounter,5/11/21,8:22:20,41.34023866,-91.09297721,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2897,tracked turtle,Terrapene ornata,Visual Encounter,5/12/21,8:53:08,41.34022433,-91.09296903,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2878,tracked turtle,Terrapene ornata,Telemetry,5/13/21,8:53:18,41.34029067,-91.09293412,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2910,tracked turtle,Terrapene ornata,Visual Encounter,5/14/21,8:27:23,41.34024087,-91.09291911,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
2941,tracked turtle,Terrapene ornata,Telemetry,5/16/21,8:48:42,41.34017214,-91.09296165,Male,"3,11L1,11R",Dos,Found,Active,0,On Land,,,,,moved to other tree in pair.
3061,tracked turtle,Terrapene ornata,Telemetry,5/20/21,8:47:22,41.34034052,-91.09030985,Male,"3,11L1,11R",Dos,Found,Active,80,On Land,,,,,
3119,tracked turtle,Terrapene ornata,Telemetry,5/21/21,8:46:55,41.33990017,-91.09230709,Male,"3,11L1,11R",Dos,Found,Active,60,On Land,in cedar trees,,,,
3166,tracked turtle,Terrapene ornata,Telemetry,5/22/21,8:59:11,41.34017456,-91.09311891,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,just starting to dominate a female
3226,tracked turtle,Terrapene ornata,Telemetry,5/24/21,8:43:31,41.34020889,-91.09294745,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
3317,tracked turtle,Terrapene ornata,Telemetry,5/26/21,8:45:57,41.34017344,-91.0951544,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
3392,tracked turtle,Terrapene ornata,Telemetry,5/29/21,8:44:09,41.34026535,-91.09491343,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
3424,tracked turtle,Terrapene ornata,Telemetry,5/31/21,8:56:51,41.34017047,-91.09449355,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
3467,tracked turtle,Terrapene ornata,Telemetry,6/2/21,8:51:00,41.3402057,-91.09517322,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
3541,tracked turtle,Terrapene ornata,Telemetry,6/3/21,8:43:49,41.34017717,-91.09452455,Male,"3,11L1,11R",Dos,Found,Active,95,On Land,,,,,
3937,tracked turtle,Terrapene ornata,Telemetry,6/14/21,10:56:00,41.34019533,-91.09389829,Male,"3,11L1,11R",Dos,Found,Not Active,10,On Land,,,,,
4023,tracked turtle,Terrapene ornata,Telemetry,6/18/21,10:54:52,41.34022636,-91.09392076,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
4193,tracked turtle,Terrapene ornata,Telemetry,7/2/21,12:51:02,41.34411027,-91.09420016,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,corn field,,,,
4247,tracked turtle,Terrapene ornata,Telemetry,7/4/21,9:09:57,41.34454831,-91.09435606,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
4337,tracked turtle,Terrapene ornata,Telemetry,7/12/21,9:46:27,41.34462657,-91.09494085,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
4440,tracked turtle,Terrapene ornata,Telemetry,7/16/21,13:00:32,41.34384645,-91.09695302,Male,"3,11L1,11R",Dos,Found,Not Active,100,On Land,,,,,
4545,tracked turtle,Terrapene ornata,Telemetry,7/21/21,14:05:10,41.34480334,-91.09513773,Male,"3,11L1,11R",Dos,Found,Active,0,On Land,,,,,
4606,tracked turtle,Terrapene ornata,Telemetry,8/4/21,10:30:00,41.343433,-91.095172,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,"Never found him because the irrigators turned on and got the box wet.  Gain was very very low, and signal was very strong around this point."
4603,tracked turtle,Terrapene ornata,Telemetry,8/11/21,10:15:50,41.34446267,-91.09497492,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
4652,tracked turtle,Terrapene ornata,Telemetry,8/26/21,10:14:33,41.34446029,-91.09537904,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
4677,tracked turtle,Terrapene ornata,Telemetry,9/1/21,9:41:47,41.34472692,-91.09510127,Male,"3,11L1,11R",Dos,Found,Active,60,On Land,,,,,
4697,tracked turtle,Terrapene ornata,Telemetry,9/8/21,12:36:12,41.34297974,-91.09209261,Male,"3,11L1,11R",Dos,Found,Active,0,On Land,,,,,
4689,tracked turtle,Terrapene ornata,Telemetry,9/15/21,11:30:41,41.34224319,-91.09311819,Male,"3,11L1,11R",Dos,Found,Active,50,On Land,,,,,
4734,tracked turtle,Terrapene ornata,Telemetry,9/22/21,12:25:48,41.34015023,-91.09252626,Male,"3,11L1,11R",Dos,Found,Not Active,0,On Land,,,,,
4751,tracked turtle,Terrapene ornata,Telemetry,9/29/21,10:50:11,41.34030507,-91.08679783,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,
4769,tracked turtle,Terrapene ornata,Telemetry,10/6/21,10:11:52,41.34057126,-91.08673202,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,
4792,tracked turtle,Terrapene ornata,Telemetry,11/4/21,12:35:02,41.34044449,-91.08677336,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,
4805,tracked turtle,Terrapene ornata,Telemetry,4/19/22,10:40:19,41.34040728,-91.0868328,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,still buried
4819,tracked turtle,Terrapene ornata,Visual Encounter,4/30/22,11:25:31,41.34045849,-91.08677033,Male,"3,11L1,11R",Dos,Found,Not Active,10,On Land,,,,,
5018,tracked turtle,Terrapene ornata,Telemetry,5/19/22,17:30:49,41.3401355,-91.09511768,Male,"3,11L1,11R",Dos,Found,Not Active,80,On Land,,,,,
5046,tracked turtle,Terrapene ornata,Telemetry,5/24/22,12:08:03,41.34023022,-91.09082463,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,walking east on top of mud turtle ridge
5096,tracked turtle,Terrapene ornata,Telemetry,5/27/22,13:57:38,41.34012776,-91.09452911,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5149,tracked turtle,Terrapene ornata,Telemetry,6/1/22,12:37:46,41.3448924,-91.09400465,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5182,tracked turtle,Terrapene ornata,Telemetry,6/2/22,14:09:16,41.34515214,-91.09410468,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5220,tracked turtle,Terrapene ornata,Telemetry,6/4/22,11:47:29,41.34481365,-91.09466982,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5252,tracked turtle,Terrapene ornata,Telemetry,6/6/22,12:06:33,41.34501534,-91.09400081,Male,"3,11L1,11R",Dos,Found,Active,100,"Lentic (river, creek)",,,,,
5576,tracked turtle,Terrapene ornata,Telemetry,6/26/22,12:38:12,41.34498799,-91.09405309,Male,"3,11L1,11R",Dos,Found,Not Active,40,On Land,,,,,
5590,tracked turtle,Terrapene ornata,Telemetry,6/30/22,8:24:33,41.34491309,-91.09367242,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5741,tracked turtle,Terrapene ornata,Telemetry,7/22/22,13:05:54,41.34238721,-91.09234217,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,receiver at strongest beep
5755,tracked turtle,Terrapene ornata,Telemetry,7/28/22,12:44:13,41.34499341,-91.09412357,Male,"3,11L1,11R",Dos,Found,Not Active,20,On Land,,,,,
5771,tracked turtle,Terrapene ornata,Telemetry,8/4/22,12:02:08,41.34061404,-91.09369742,Male,"3,11L1,11R",Dos,Not Found,Not Active,0,On Land,,,,,point needs to be moved.  actual location is power plant field where he was earlier in the year
5787,tracked turtle,Terrapene ornata,Telemetry,8/11/22,10:36:18,41.34021409,-91.09358298,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5795,tracked turtle,Terrapene ornata,Telemetry,9/1/22,12:18:03,41.34428528,-91.09414472,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
5813,tracked turtle,Terrapene ornata,Telemetry,9/7/22,12:33:01,41.34297808,-91.09300527,Male,"3,11L1,11R",Dos,Found,Active,0,On Land,,,,,
5852,tracked turtle,Terrapene ornata,Telemetry,9/15/22,15:26:14,41.34376833,-91.09570516,Male,"3,11L1,11R",Dos,Found,Active,0,On Land,,,,,
5907,tracked turtle,Terrapene ornata,Telemetry,10/5/22,12:48:23,41.34030281,-91.08709225,Male,"3,11L1,11R",Dos,Found,Active,100,On Land,,,,,
2486,tracked turtle,Terrapene ornata,Telemetry,4/20/21,11:08:25,41.34092849,-91.08497426,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,,,,,opposite of bunch grass from flag
2496,tracked turtle,Terrapene ornata,Telemetry,4/21/21,11:09:16,41.34078679,-91.0849465,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,bnm,,,,
2503,tracked turtle,Terrapene ornata,Telemetry,4/22/21,11:48:10,41.34088145,-91.08497233,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,a little bit more out of the sand than yesterday,,,,
2509,tracked turtle,Terrapene ornata,Telemetry,4/23/21,10:01:22,41.34086214,-91.08496695,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,"exposed at sirface, but under bunch grass",,,,
2515,tracked turtle,Terrapene ornata,Telemetry,4/24/21,10:24:29,41.34084443,-91.08496977,Female,"3,11L1,8R",Cuatro,Found,Not Active,0,On Land,no movement,,,,
2522,tracked turtle,Terrapene ornata,Telemetry,4/25/21,10:58:48,41.3407985,-91.08500954,Female,"3,11L1,8R",Cuatro,Found,Not Active,10,On Land,,,,,
2531,tracked turtle,Terrapene ornata,Telemetry,4/26/21,10:49:55,41.34079144,-91.08487768,Female,"3,11L1,8R",Cuatro,Found,Not Active,5,On Land,,,,,
2545,tracked turtle,Terrapene ornata,Telemetry,4/27/21,11:06:01,41.34083688,-91.08495086,Female,"3,11L1,8R",Cuatro,Found,Active,85,On Land,,,,,
2571,tracked turtle,Terrapene ornata,Telemetry,4/28/21,10:36:30,41.34078522,-91.08501302,Female,"3,11L1,8R",Cuatro,Found,Active,100,On Land,,,,,
2589,tracked turtle,Terrapene ornata,Telemetry,4/29/21,10:25:39,41.34091347,-91.08467002,Female,"3,11L1,8R",Cuatro,Found,Active,15,On Land,starting to come out,,,,
2622,tracked turtle,Terrapene ornata,Telemetry,4/30/21,10:28:04,41.34087303,-91.08460413,Female,"3,11L1,8R",Cuatro,Found,Not Active,50,On Land,,,,,
2649,tracked turtle,Terrapene ornata,Telemetry,5/1/21,11:47:03,41.34093298,-91.0846326,Female,"3,11L1,8R",Cuatro,Found,Not Active,40,On Land,,,,,
2675,tracked turtle,Terrapene ornata,Telemetry,5/2/21,10:22:42,41.3407873,-91.08472992,Female,"3,11L1,8R",Cuatro,Found,Not Active,40,On Land,,,,,
2655,tracked turtle,Terrapene ornata,Telemetry,5/3/21,10:41:11,41.34114096,-91.08461948,Female,"3,11L1,8R",Cuatro,Found,Active,100,On Land,,,,,
2705,tracked turtle,Terrapene ornata,Telemetry,5/4/21,11:24:35,41.34084949,-91.08429851,Female,"3,11L1,8R",Cuatro,Found,Active,100,On Land,,,,,
2744,tracked turtle,Terrapene ornata,Telemetry,5/5/21,13:16:07,41.34088594,-91.08424345,Female,"3,11L1,8R",Cuatro,Found,Not Active,10,On Land,,,,,
2755,tracked turtle,Terrapene ornata,Telemetry,5/6/21,12:02:34,41.34093722,-91.08439827,Female,"3,11L1,8R",Cuatro,Found,Not Active,25,On Land,,,,,
